Abilities,Name,Pokedex Number,Stat,Type1,Type2,Against Bug,Against Dark,Against Dragon,Against Electric,Against Fairy,Against Fight,Against Fire,Against Flying,Against Ghost,Against Grass,Against Ground,Against Ice,Against Normal,Against Poison,Against Psychic,Against Rock,Against Steel,Against Water,Base Total,Capture Rate,Generation,Height M,Is Legendary,Percentage Male,Value,Weight Kg
"['Intimidate', 'Shed Skin', 'Unnerve']",Ekans,23,Hp,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,288,255,1,2,0,50,35,6.9
"['Intimidate', 'Shed Skin', 'Unnerve']",Ekans,23,Sp Attack,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,288,255,1,2,0,50,40,6.9
"['Intimidate', 'Shed Skin', 'Unnerve']",Ekans,23,Sp Defense,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,288,255,1,2,0,50,54,6.9
"['Intimidate', 'Shed Skin', 'Unnerve']",Ekans,23,Speed,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,288,255,1,2,0,50,55,6.9
"['Intimidate', 'Shed Skin', 'Unnerve']",Arbok,24,Attack,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,448,90,1,3.5,0,50,95,65
"['Intimidate', 'Shed Skin', 'Unnerve']",Arbok,24,Defense,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,448,90,1,3.5,0,50,69,65
"['Intimidate', 'Shed Skin', 'Unnerve']",Arbok,24,Hp,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,448,90,1,3.5,0,50,60,65
"['Intimidate', 'Shed Skin', 'Unnerve']",Arbok,24,Sp Attack,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,448,90,1,3.5,0,50,65,65
"['Intimidate', 'Shed Skin', 'Unnerve']",Arbok,24,Sp Defense,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,448,90,1,3.5,0,50,79,65
"['Intimidate', 'Shed Skin', 'Unnerve']",Arbok,24,Speed,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,448,90,1,3.5,0,50,80,65
"['Static', 'Lightningrod']",Pikachu,25,Attack,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,320,190,1,0.4,0,50,55,6
"['Static', 'Lightningrod']",Pikachu,25,Defense,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,320,190,1,0.4,0,50,40,6
"['Static', 'Lightningrod']",Pikachu,25,Hp,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,320,190,1,0.4,0,50,35,6
"['Static', 'Lightningrod']",Pikachu,25,Sp Attack,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,320,190,1,0.4,0,50,50,6
"['Static', 'Lightningrod']",Pikachu,25,Sp Defense,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,320,190,1,0.4,0,50,50,6
"['Static', 'Lightningrod']",Pikachu,25,Speed,electric,,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,320,190,1,0.4,0,50,90,6
"['Static', 'Lightningrod', 'Surge Surfer']",Raichu,26,Attack,electric,electric,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,485,75,1,0.8,0,50,85,30
"['Static', 'Lightningrod', 'Surge Surfer']",Raichu,26,Defense,electric,electric,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,485,75,1,0.8,0,50,50,30
"['Static', 'Lightningrod', 'Surge Surfer']",Raichu,26,Hp,electric,electric,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,485,75,1,0.8,0,50,60,30
"['Static', 'Lightningrod', 'Surge Surfer']",Raichu,26,Sp Attack,electric,electric,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,485,75,1,0.8,0,50,95,30
"['Static', 'Lightningrod', 'Surge Surfer']",Raichu,26,Sp Defense,electric,electric,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,485,75,1,0.8,0,50,85,30
"['Static', 'Lightningrod', 'Surge Surfer']",Raichu,26,Speed,electric,electric,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,485,75,1,0.8,0,50,110,30
"['Sand Veil', 'Sand Rush', 'Snow Cloak', 'Slush Rush']",Sandshrew,27,Attack,ground,ice,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,300,255,1,0.6,0,50,75,12
"['Sand Veil', 'Sand Rush', 'Snow Cloak', 'Slush Rush']",Sandshrew,27,Defense,ground,ice,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,300,255,1,0.6,0,50,90,12
"['Sand Veil', 'Sand Rush', 'Snow Cloak', 'Slush Rush']",Sandshrew,27,Hp,ground,ice,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,300,255,1,0.6,0,50,50,12
"['Sand Veil', 'Sand Rush', 'Snow Cloak', 'Slush Rush']",Sandshrew,27,Sp Attack,ground,ice,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,300,255,1,0.6,0,50,10,12
"['Sand Veil', 'Sand Rush', 'Snow Cloak', 'Slush Rush']",Sandshrew,27,Sp Defense,ground,ice,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,300,255,1,0.6,0,50,35,12
"['Sand Veil', 'Sand Rush', 'Snow Cloak', 'Slush Rush']",Sandshrew,27,Speed,ground,ice,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,300,255,1,0.6,0,50,40,12
"['Sand Veil', 'Sand Rush', 'Snow Cloak', 'Slush Rush']",Sandslash,28,Attack,ground,ice,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,450,90,1,1,0,50,100,29.5
"['Sand Veil', 'Sand Rush', 'Snow Cloak', 'Slush Rush']",Sandslash,28,Defense,ground,ice,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,450,90,1,1,0,50,120,29.5
"['Sand Veil', 'Sand Rush', 'Snow Cloak', 'Slush Rush']",Sandslash,28,Hp,ground,ice,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,450,90,1,1,0,50,75,29.5
"['Sand Veil', 'Sand Rush', 'Snow Cloak', 'Slush Rush']",Sandslash,28,Sp Attack,ground,ice,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,450,90,1,1,0,50,25,29.5
"['Sand Veil', 'Sand Rush', 'Snow Cloak', 'Slush Rush']",Sandslash,28,Sp Defense,ground,ice,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,450,90,1,1,0,50,65,29.5
"['Sand Veil', 'Sand Rush', 'Snow Cloak', 'Slush Rush']",Sandslash,28,Speed,ground,ice,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,450,90,1,1,0,50,65,29.5
"['Poison Point', 'Rivalry', 'Hustle']",Nidoran Female,29,Attack,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,275,235,1,0.4,0,0,47,7
"['Poison Point', 'Rivalry', 'Hustle']",Nidoran Female,29,Defense,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,275,235,1,0.4,0,0,52,7
"['Poison Point', 'Rivalry', 'Hustle']",Nidoran Female,29,Hp,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,275,235,1,0.4,0,0,55,7
"['Poison Point', 'Rivalry', 'Hustle']",Nidoran Female,29,Sp Attack,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,275,235,1,0.4,0,0,40,7
"['Poison Point', 'Rivalry', 'Hustle']",Nidoran Female,29,Sp Defense,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,275,235,1,0.4,0,0,40,7
"['Poison Point', 'Rivalry', 'Hustle']",Nidoran Female,29,Speed,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,275,235,1,0.4,0,0,41,7
"['Poison Point', 'Rivalry', 'Hustle']",Nidorina,30,Attack,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,365,120,1,0.8,0,0,62,20
"['Poison Point', 'Rivalry', 'Hustle']",Nidorina,30,Defense,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,365,120,1,0.8,0,0,67,20
"['Poison Point', 'Rivalry', 'Hustle']",Nidorina,30,Hp,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,365,120,1,0.8,0,0,70,20
"['Poison Point', 'Rivalry', 'Hustle']",Nidorina,30,Sp Attack,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,365,120,1,0.8,0,0,55,20
"['Poison Point', 'Rivalry', 'Hustle']",Nidorina,30,Sp Defense,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,365,120,1,0.8,0,0,55,20
"['Poison Point', 'Rivalry', 'Hustle']",Nidorina,30,Speed,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,365,120,1,0.8,0,0,56,20
"['Poison Point', 'Rivalry', 'Sheer Force']",Nidoqueen,31,Attack,poison,ground,0.5,1,1,0,0.5,0.5,1,1,1,1,2,2,1,0.25,2,0.5,1,2,505,45,1,1.3,0,0,92,60
"['Poison Point', 'Rivalry', 'Sheer Force']",Nidoqueen,31,Defense,poison,ground,0.5,1,1,0,0.5,0.5,1,1,1,1,2,2,1,0.25,2,0.5,1,2,505,45,1,1.3,0,0,87,60
"['Poison Point', 'Rivalry', 'Sheer Force']",Nidoqueen,31,Hp,poison,ground,0.5,1,1,0,0.5,0.5,1,1,1,1,2,2,1,0.25,2,0.5,1,2,505,45,1,1.3,0,0,90,60
"['Poison Point', 'Rivalry', 'Sheer Force']",Nidoqueen,31,Sp Attack,poison,ground,0.5,1,1,0,0.5,0.5,1,1,1,1,2,2,1,0.25,2,0.5,1,2,505,45,1,1.3,0,0,75,60
"['Poison Point', 'Rivalry', 'Sheer Force']",Nidoqueen,31,Sp Defense,poison,ground,0.5,1,1,0,0.5,0.5,1,1,1,1,2,2,1,0.25,2,0.5,1,2,505,45,1,1.3,0,0,85,60
"['Poison Point', 'Rivalry', 'Sheer Force']",Nidoqueen,31,Speed,poison,ground,0.5,1,1,0,0.5,0.5,1,1,1,1,2,2,1,0.25,2,0.5,1,2,505,45,1,1.3,0,0,76,60
"['Poison Point', 'Rivalry', 'Hustle']",Nidoran Male,32,Attack,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,273,235,1,0.5,0,100,57,9
"['Poison Point', 'Rivalry', 'Hustle']",Nidoran Male,32,Defense,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,273,235,1,0.5,0,100,40,9
"['Poison Point', 'Rivalry', 'Hustle']",Nidoran Male,32,Hp,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,273,235,1,0.5,0,100,46,9
"['Poison Point', 'Rivalry', 'Hustle']",Nidoran Male,32,Sp Attack,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,273,235,1,0.5,0,100,40,9
"['Poison Point', 'Rivalry', 'Hustle']",Nidoran Male,32,Sp Defense,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,273,235,1,0.5,0,100,40,9
"['Poison Point', 'Rivalry', 'Hustle']",Nidoran Male,32,Speed,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,273,235,1,0.5,0,100,50,9
"['Poison Point', 'Rivalry', 'Hustle']",Nidorino,33,Attack,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,365,120,1,0.9,0,100,72,19.5
"['Poison Point', 'Rivalry', 'Hustle']",Nidorino,33,Defense,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,365,120,1,0.9,0,100,57,19.5
"['Poison Point', 'Rivalry', 'Hustle']",Nidorino,33,Hp,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,365,120,1,0.9,0,100,61,19.5
"['Poison Point', 'Rivalry', 'Hustle']",Nidorino,33,Sp Attack,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,365,120,1,0.9,0,100,55,19.5
"['Poison Point', 'Rivalry', 'Hustle']",Nidorino,33,Sp Defense,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,365,120,1,0.9,0,100,55,19.5
"['Poison Point', 'Rivalry', 'Hustle']",Nidorino,33,Speed,poison,,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,365,120,1,0.9,0,100,65,19.5
"['Poison Point', 'Rivalry', 'Sheer Force']",Nidoking,34,Attack,poison,ground,0.5,1,1,0,0.5,0.5,1,1,1,1,2,2,1,0.25,2,0.5,1,2,505,45,1,1.4,0,100,102,62
"['Poison Point', 'Rivalry', 'Sheer Force']",Nidoking,34,Defense,poison,ground,0.5,1,1,0,0.5,0.5,1,1,1,1,2,2,1,0.25,2,0.5,1,2,505,45,1,1.4,0,100,77,62
"['Poison Point', 'Rivalry', 'Sheer Force']",Nidoking,34,Hp,poison,ground,0.5,1,1,0,0.5,0.5,1,1,1,1,2,2,1,0.25,2,0.5,1,2,505,45,1,1.4,0,100,81,62
"['Poison Point', 'Rivalry', 'Sheer Force']",Nidoking,34,Sp Attack,poison,ground,0.5,1,1,0,0.5,0.5,1,1,1,1,2,2,1,0.25,2,0.5,1,2,505,45,1,1.4,0,100,85,62
"['Poison Point', 'Rivalry', 'Sheer Force']",Nidoking,34,Sp Defense,poison,ground,0.5,1,1,0,0.5,0.5,1,1,1,1,2,2,1,0.25,2,0.5,1,2,505,45,1,1.4,0,100,75,62
"['Poison Point', 'Rivalry', 'Sheer Force']",Nidoking,34,Speed,poison,ground,0.5,1,1,0,0.5,0.5,1,1,1,1,2,2,1,0.25,2,0.5,1,2,505,45,1,1.4,0,100,85,62
"['Cute Charm', 'Magic Guard', 'Friend Guard']",Clefairy,35,Attack,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,323,150,1,0.6,0,24.6,45,7.5
"['Cute Charm', 'Magic Guard', 'Friend Guard']",Clefairy,35,Defense,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,323,150,1,0.6,0,24.6,48,7.5
"['Cute Charm', 'Magic Guard', 'Friend Guard']",Clefairy,35,Hp,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,323,150,1,0.6,0,24.6,70,7.5
"['Cute Charm', 'Magic Guard', 'Friend Guard']",Clefairy,35,Sp Attack,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,323,150,1,0.6,0,24.6,60,7.5
"['Cute Charm', 'Magic Guard', 'Friend Guard']",Clefairy,35,Sp Defense,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,323,150,1,0.6,0,24.6,65,7.5
"['Cute Charm', 'Magic Guard', 'Friend Guard']",Clefairy,35,Speed,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,323,150,1,0.6,0,24.6,35,7.5
"['Cute Charm', 'Magic Guard', 'Unaware']",Clefable,36,Attack,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,483,25,1,1.3,0,24.6,70,40
"['Cute Charm', 'Magic Guard', 'Unaware']",Clefable,36,Defense,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,483,25,1,1.3,0,24.6,73,40
"['Cute Charm', 'Magic Guard', 'Unaware']",Clefable,36,Hp,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,483,25,1,1.3,0,24.6,95,40
"['Cute Charm', 'Magic Guard', 'Unaware']",Clefable,36,Sp Attack,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,483,25,1,1.3,0,24.6,95,40
"['Cute Charm', 'Magic Guard', 'Unaware']",Clefable,36,Sp Defense,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,483,25,1,1.3,0,24.6,90,40
"['Cute Charm', 'Magic Guard', 'Unaware']",Clefable,36,Speed,fairy,,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,483,25,1,1.3,0,24.6,60,40
"['Flash Fire', 'Drought', 'Snow Cloak', 'Snow Warning']",Vulpix,37,Attack,fire,ice,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,299,190,1,0.6,0,24.6,41,9.9
"['Flash Fire', 'Drought', 'Snow Cloak', 'Snow Warning']",Vulpix,37,Defense,fire,ice,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,299,190,1,0.6,0,24.6,40,9.9
"['Flash Fire', 'Drought', 'Snow Cloak', 'Snow Warning']",Vulpix,37,Hp,fire,ice,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,299,190,1,0.6,0,24.6,38,9.9
"['Flash Fire', 'Drought', 'Snow Cloak', 'Snow Warning']",Vulpix,37,Sp Attack,fire,ice,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,299,190,1,0.6,0,24.6,50,9.9
"['Flash Fire', 'Drought', 'Snow Cloak', 'Snow Warning']",Vulpix,37,Sp Defense,fire,ice,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,299,190,1,0.6,0,24.6,65,9.9
"['Flash Fire', 'Drought', 'Snow Cloak', 'Snow Warning']",Vulpix,37,Speed,fire,ice,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,299,190,1,0.6,0,24.6,65,9.9
"['Flash Fire', 'Drought', 'Snow Cloak', 'Snow Warning']",Ninetales,38,Attack,fire,ice,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,505,75,1,1.1,0,24.6,67,20
"['Flash Fire', 'Drought', 'Snow Cloak', 'Snow Warning']",Ninetales,38,Defense,fire,ice,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,505,75,1,1.1,0,24.6,75,20
"['Flash Fire', 'Drought', 'Snow Cloak', 'Snow Warning']",Ninetales,38,Hp,fire,ice,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,505,75,1,1.1,0,24.6,73,20
"['Flash Fire', 'Drought', 'Snow Cloak', 'Snow Warning']",Ninetales,38,Sp Attack,fire,ice,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,505,75,1,1.1,0,24.6,81,20
"['Flash Fire', 'Drought', 'Snow Cloak', 'Snow Warning']",Ninetales,38,Sp Defense,fire,ice,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,505,75,1,1.1,0,24.6,100,20
"['Flash Fire', 'Drought', 'Snow Cloak', 'Snow Warning']",Ninetales,38,Speed,fire,ice,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,505,75,1,1.1,0,24.6,109,20
"['Cute Charm', 'Competitive', 'Friend Guard']",Jigglypuff,39,Attack,normal,fairy,0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,270,170,1,0.5,0,24.6,45,5.5
"['Cute Charm', 'Competitive', 'Friend Guard']",Jigglypuff,39,Defense,normal,fairy,0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,270,170,1,0.5,0,24.6,20,5.5
"['Cute Charm', 'Competitive', 'Friend Guard']",Jigglypuff,39,Hp,normal,fairy,0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,270,170,1,0.5,0,24.6,115,5.5
"['Cute Charm', 'Competitive', 'Friend Guard']",Jigglypuff,39,Sp Attack,normal,fairy,0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,270,170,1,0.5,0,24.6,45,5.5
"['Cute Charm', 'Competitive', 'Friend Guard']",Jigglypuff,39,Sp Defense,normal,fairy,0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,270,170,1,0.5,0,24.6,25,5.5
"['Cute Charm', 'Competitive', 'Friend Guard']",Jigglypuff,39,Speed,normal,fairy,0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,270,170,1,0.5,0,24.6,20,5.5
"['Cute Charm', 'Competitive', 'Frisk']",Wigglytuff,40,Attack,normal,fairy,0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,435,50,1,1,0,24.6,70,12
"['Cute Charm', 'Competitive', 'Frisk']",Wigglytuff,40,Defense,normal,fairy,0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,435,50,1,1,0,24.6,45,12
"['Cute Charm', 'Competitive', 'Frisk']",Wigglytuff,40,Hp,normal,fairy,0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,435,50,1,1,0,24.6,140,12
"['Cute Charm', 'Competitive', 'Frisk']",Wigglytuff,40,Sp Attack,normal,fairy,0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,435,50,1,1,0,24.6,85,12
"['Cute Charm', 'Competitive', 'Frisk']",Wigglytuff,40,Sp Defense,normal,fairy,0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,435,50,1,1,0,24.6,50,12
"['Cute Charm', 'Competitive', 'Frisk']",Wigglytuff,40,Speed,normal,fairy,0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,435,50,1,1,0,24.6,45,12
"['Inner Focus', 'Infiltrator']",Zubat,41,Attack,poison,flying,0.25,1,1,2,0.5,0.25,1,1,1,0.25,0,2,1,0.5,2,2,1,1,245,255,1,0.8,0,50,45,7.5
"['Inner Focus', 'Infiltrator']",Zubat,41,Defense,poison,flying,0.25,1,1,2,0.5,0.25,1,1,1,0.25,0,2,1,0.5,2,2,1,1,245,255,1,0.8,0,50,35,7.5
"['Inner Focus', 'Infiltrator']",Zubat,41,Hp,poison,flying,0.25,1,1,2,0.5,0.25,1,1,1,0.25,0,2,1,0.5,2,2,1,1,245,255,1,0.8,0,50,40,7.5
"['Inner Focus', 'Infiltrator']",Zubat,41,Sp Attack,poison,flying,0.25,1,1,2,0.5,0.25,1,1,1,0.25,0,2,1,0.5,2,2,1,1,245,255,1,0.8,0,50,30,7.5
"['Inner Focus', 'Infiltrator']",Zubat,41,Sp Defense,poison,flying,0.25,1,1,2,0.5,0.25,1,1,1,0.25,0,2,1,0.5,2,2,1,1,245,255,1,0.8,0,50,40,7.5
"['Inner Focus', 'Infiltrator']",Zubat,41,Speed,poison,flying,0.25,1,1,2,0.5,0.25,1,1,1,0.25,0,2,1,0.5,2,2,1,1,245,255,1,0.8,0,50,55,7.5
"['Inner Focus', 'Infiltrator']",Golbat,42,Attack,poison,flying,0.25,1,1,2,0.5,0.25,1,1,1,0.25,0,2,1,0.5,2,2,1,1,455,90,1,1.6,0,50,80,55
"['Inner Focus', 'Infiltrator']",Golbat,42,Defense,poison,flying,0.25,1,1,2,0.5,0.25,1,1,1,0.25,0,2,1,0.5,2,2,1,1,455,90,1,1.6,0,50,70,55
"['Inner Focus', 'Infiltrator']",Golbat,42,Hp,poison,flying,0.25,1,1,2,0.5,0.25,1,1,1,0.25,0,2,1,0.5,2,2,1,1,455,90,1,1.6,0,50,75,55
"['Inner Focus', 'Infiltrator']",Golbat,42,Sp Attack,poison,flying,0.25,1,1,2,0.5,0.25,1,1,1,0.25,0,2,1,0.5,2,2,1,1,455,90,1,1.6,0,50,65,55
"['Inner Focus', 'Infiltrator']",Golbat,42,Sp Defense,poison,flying,0.25,1,1,2,0.5,0.25,1,1,1,0.25,0,2,1,0.5,2,2,1,1,455,90,1,1.6,0,50,75,55
"['Inner Focus', 'Infiltrator']",Golbat,42,Speed,poison,flying,0.25,1,1,2,0.5,0.25,1,1,1,0.25,0,2,1,0.5,2,2,1,1,455,90,1,1.6,0,50,90,55
"['Chlorophyll', 'Run Away']",Oddish,43,Attack,grass,poison,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,320,255,1,0.5,0,50,50,5.4
"['Chlorophyll', 'Run Away']",Oddish,43,Defense,grass,poison,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,320,255,1,0.5,0,50,55,5.4
"['Chlorophyll', 'Run Away']",Oddish,43,Hp,grass,poison,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,320,255,1,0.5,0,50,45,5.4
"['Chlorophyll', 'Run Away']",Oddish,43,Sp Attack,grass,poison,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,320,255,1,0.5,0,50,75,5.4
"['Chlorophyll', 'Run Away']",Oddish,43,Sp Defense,grass,poison,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,320,255,1,0.5,0,50,65,5.4
"['Chlorophyll', 'Run Away']",Oddish,43,Speed,grass,poison,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,320,255,1,0.5,0,50,30,5.4
"['Chlorophyll', 'Stench']",Gloom,44,Attack,grass,poison,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,395,120,1,0.8,0,50,65,8.6
"['Chlorophyll', 'Stench']",Gloom,44,Defense,grass,poison,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,395,120,1,0.8,0,50,70,8.6
"['Chlorophyll', 'Stench']",Gloom,44,Hp,grass,poison,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,395,120,1,0.8,0,50,60,8.6
"['Chlorophyll', 'Stench']",Gloom,44,Sp Attack,grass,poison,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,395,120,1,0.8,0,50,85,8.6
