Abilities,Name,Pokedex Number,Type,Types1&2 Name,Against Bug,Against Dark,Against Dragon,Against Electric,Against Fairy,Against Fight,Against Fire,Against Flying,Against Ghost,Against Grass,Against Ground,Against Ice,Against Normal,Against Poison,Against Psychic,Against Rock,Against Steel,Against Water,Attack,Base Total,Capture Rate,Defense,Generation,Height M,Hp,Is Legendary,Is Mythic,Is Ultra Beast,Percentage Male,Sp Attack,Sp Defense,Speed,Weight Kg
"['Intimidate', 'Flash Fire', 'Justified']",Arcanine,59,fire,Type1,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,110,555,75,80,1,1.9,90,0,0,0,75.4,100,80,95,155
"['Intimidate', 'Flash Fire', 'Justified']",Arcanine,59,,Type2,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,110,555,75,80,1,1.9,90,0,0,0,75.4,100,80,95,155
"['Water Absorb', 'Damp', 'Swift Swim']",Poliwag,60,water,Type1,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,50,300,255,40,1,0.6,40,0,0,0,50,40,40,90,12.4
"['Water Absorb', 'Damp', 'Swift Swim']",Poliwag,60,,Type2,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,50,300,255,40,1,0.6,40,0,0,0,50,40,40,90,12.4
"['Water Absorb', 'Damp', 'Swift Swim']",Poliwhirl,61,water,Type1,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,65,385,120,65,1,1,65,0,0,0,50,50,50,90,20
"['Water Absorb', 'Damp', 'Swift Swim']",Poliwhirl,61,,Type2,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,65,385,120,65,1,1,65,0,0,0,50,50,50,90,20
"['Water Absorb', 'Damp', 'Swift Swim']",Poliwrath,62,water,Type1,0.5,0.5,1,2,2,1,0.5,2,1,2,1,0.5,1,1,2,0.5,0.5,0.5,95,510,45,95,1,1.3,90,0,0,0,50,70,90,70,54
"['Water Absorb', 'Damp', 'Swift Swim']",Poliwrath,62,fighting,Type2,0.5,0.5,1,2,2,1,0.5,2,1,2,1,0.5,1,1,2,0.5,0.5,0.5,95,510,45,95,1,1.3,90,0,0,0,50,70,90,70,54
"['Synchronize', 'Inner Focus', 'Magic Guard']",Abra,63,psychic,Type1,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,20,310,200,15,1,0.9,25,0,0,0,75.4,105,55,90,19.5
"['Synchronize', 'Inner Focus', 'Magic Guard']",Abra,63,,Type2,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,20,310,200,15,1,0.9,25,0,0,0,75.4,105,55,90,19.5
"['Synchronize', 'Inner Focus', 'Magic Guard']",Kadabra,64,psychic,Type1,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,35,400,100,30,1,1.3,40,0,0,0,75.4,120,70,105,56.5
"['Synchronize', 'Inner Focus', 'Magic Guard']",Kadabra,64,,Type2,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,35,400,100,30,1,1.3,40,0,0,0,75.4,120,70,105,56.5
"['Synchronize', 'Inner Focus', 'Magic Guard']",Alakazam,65,psychic,Type1,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,50,600,50,65,1,1.5,55,0,0,0,75.4,175,105,150,48
"['Synchronize', 'Inner Focus', 'Magic Guard']",Alakazam,65,,Type2,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,50,600,50,65,1,1.5,55,0,0,0,75.4,175,105,150,48
"['Guts', 'No Guard', 'Steadfast']",Machop,66,fighting,Type1,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,80,305,180,50,1,0.8,70,0,0,0,75.4,35,35,35,19.5
"['Guts', 'No Guard', 'Steadfast']",Machop,66,,Type2,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,80,305,180,50,1,0.8,70,0,0,0,75.4,35,35,35,19.5
"['Guts', 'No Guard', 'Steadfast']",Machoke,67,fighting,Type1,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,100,405,90,70,1,1.5,80,0,0,0,75.4,50,60,45,70.5
"['Guts', 'No Guard', 'Steadfast']",Machoke,67,,Type2,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,100,405,90,70,1,1.5,80,0,0,0,75.4,50,60,45,70.5
"['Guts', 'No Guard', 'Steadfast']",Machamp,68,fighting,Type1,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,130,505,45,80,1,1.6,90,0,0,0,75.4,65,85,55,130
"['Guts', 'No Guard', 'Steadfast']",Machamp,68,,Type2,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,130,505,45,80,1,1.6,90,0,0,0,75.4,65,85,55,130
"['Chlorophyll', 'Gluttony']",Bellsprout,69,grass,Type1,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,75,300,255,35,1,0.7,50,0,0,0,50,70,30,40,4
"['Chlorophyll', 'Gluttony']",Bellsprout,69,poison,Type2,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,75,300,255,35,1,0.7,50,0,0,0,50,70,30,40,4
"['Chlorophyll', 'Gluttony']",Weepinbell,70,grass,Type1,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,90,390,120,50,1,1,65,0,0,0,50,85,45,55,6.4
"['Chlorophyll', 'Gluttony']",Weepinbell,70,poison,Type2,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,90,390,120,50,1,1,65,0,0,0,50,85,45,55,6.4
"['Chlorophyll', 'Gluttony']",Victreebel,71,grass,Type1,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,105,490,45,65,1,1.7,80,0,0,0,50,100,70,70,15.5
"['Chlorophyll', 'Gluttony']",Victreebel,71,poison,Type2,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,105,490,45,65,1,1.7,80,0,0,0,50,100,70,70,15.5
"['Clear Body', 'Liquid Ooze', 'Rain Dish']",Tentacool,72,water,Type1,0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,40,335,190,35,1,0.9,40,0,0,0,50,50,100,70,45.5
"['Clear Body', 'Liquid Ooze', 'Rain Dish']",Tentacool,72,poison,Type2,0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,40,335,190,35,1,0.9,40,0,0,0,50,50,100,70,45.5
"['Clear Body', 'Liquid Ooze', 'Rain Dish']",Tentacruel,73,water,Type1,0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,70,515,60,65,1,1.6,80,0,0,0,50,80,120,100,55
"['Clear Body', 'Liquid Ooze', 'Rain Dish']",Tentacruel,73,poison,Type2,0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,70,515,60,65,1,1.6,80,0,0,0,50,80,120,100,55
"['Rock Head', 'Sturdy', 'Sand Veil', 'Magnet Pull', 'Sturdy', 'Galvanize']",Geodude,74,rock,Type1,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,80,300,255,100,1,0.4,40,0,0,0,50,30,30,20,20
"['Rock Head', 'Sturdy', 'Sand Veil', 'Magnet Pull', 'Sturdy', 'Galvanize']",Geodude,74,ground,Type2,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,80,300,255,100,1,0.4,40,0,0,0,50,30,30,20,20
"['Rock Head', 'Sturdy', 'Sand Veil', 'Magnet Pull', 'Sturdy', 'Galvanize']",Graveler,75,rock,Type1,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,95,390,120,115,1,1,55,0,0,0,50,45,45,35,105
"['Rock Head', 'Sturdy', 'Sand Veil', 'Magnet Pull', 'Sturdy', 'Galvanize']",Graveler,75,ground,Type2,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,95,390,120,115,1,1,55,0,0,0,50,45,45,35,105
"['Rock Head', 'Sturdy', 'Sand Veil', 'Magnet Pull', 'Sturdy', 'Galvanize']",Golem,76,rock,Type1,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,120,495,45,130,1,1.4,80,0,0,0,50,55,65,45,300
"['Rock Head', 'Sturdy', 'Sand Veil', 'Magnet Pull', 'Sturdy', 'Galvanize']",Golem,76,ground,Type2,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,120,495,45,130,1,1.4,80,0,0,0,50,55,65,45,300
"['Run Away', 'Flash Fire', 'Flame Body']",Ponyta,77,fire,Type1,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,85,410,190,55,1,1,50,0,0,0,50,65,65,90,30
"['Run Away', 'Flash Fire', 'Flame Body']",Ponyta,77,,Type2,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,85,410,190,55,1,1,50,0,0,0,50,65,65,90,30
"['Run Away', 'Flash Fire', 'Flame Body']",Rapidash,78,fire,Type1,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,100,500,60,70,1,1.7,65,0,0,0,50,80,80,105,95
"['Run Away', 'Flash Fire', 'Flame Body']",Rapidash,78,,Type2,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,100,500,60,70,1,1.7,65,0,0,0,50,80,80,105,95
"['Oblivious', 'Own Tempo', 'Regenerator']",Slowpoke,79,water,Type1,2,2,1,2,1,0.5,0.5,1,2,2,1,0.5,1,1,0.5,1,0.5,0.5,65,315,190,65,1,1.2,90,0,0,0,50,40,40,15,36
"['Oblivious', 'Own Tempo', 'Regenerator']",Slowpoke,79,psychic,Type2,2,2,1,2,1,0.5,0.5,1,2,2,1,0.5,1,1,0.5,1,0.5,0.5,65,315,190,65,1,1.2,90,0,0,0,50,40,40,15,36
"['Oblivious', 'Own Tempo', 'Regenerator']",Slowbro,80,water,Type1,2,2,1,2,1,0.5,0.5,1,2,2,1,0.5,1,1,0.5,1,0.5,0.5,75,590,75,180,1,1.6,95,0,0,0,50,130,80,30,78.5
"['Oblivious', 'Own Tempo', 'Regenerator']",Slowbro,80,psychic,Type2,2,2,1,2,1,0.5,0.5,1,2,2,1,0.5,1,1,0.5,1,0.5,0.5,75,590,75,180,1,1.6,95,0,0,0,50,130,80,30,78.5
"['Magnet Pull', 'Sturdy', 'Analytic']",Magnemite,81,electric,Type1,0.5,1,0.5,0.5,0.5,2,2,0.25,1,0.5,4,0.5,0.5,0,0.5,0.5,0.25,1,35,325,190,70,1,0.3,25,0,0,0,0,95,55,45,6
"['Magnet Pull', 'Sturdy', 'Analytic']",Magnemite,81,steel,Type2,0.5,1,0.5,0.5,0.5,2,2,0.25,1,0.5,4,0.5,0.5,0,0.5,0.5,0.25,1,35,325,190,70,1,0.3,25,0,0,0,0,95,55,45,6
"['Magnet Pull', 'Sturdy', 'Analytic']",Magneton,82,electric,Type1,0.5,1,0.5,0.5,0.5,2,2,0.25,1,0.5,4,0.5,0.5,0,0.5,0.5,0.25,1,60,465,60,95,1,1,50,0,0,0,0,120,70,70,60
"['Magnet Pull', 'Sturdy', 'Analytic']",Magneton,82,steel,Type2,0.5,1,0.5,0.5,0.5,2,2,0.25,1,0.5,4,0.5,0.5,0,0.5,0.5,0.25,1,60,465,60,95,1,1,50,0,0,0,0,120,70,70,60
"['Keen Eye', 'Inner Focus', 'Defiant']",Farfetch'd,83,normal,Type1,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,90,377,45,55,1,0.8,52,0,0,0,50,58,62,60,15
"['Keen Eye', 'Inner Focus', 'Defiant']",Farfetch'd,83,flying,Type2,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,90,377,45,55,1,0.8,52,0,0,0,50,58,62,60,15
"['Run Away', 'Early Bird', 'Tangled Feet']",Doduo,84,normal,Type1,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,85,310,190,45,1,1.4,35,0,0,0,50,35,35,75,39.2
"['Run Away', 'Early Bird', 'Tangled Feet']",Doduo,84,flying,Type2,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,85,310,190,45,1,1.4,35,0,0,0,50,35,35,75,39.2
"['Run Away', 'Early Bird', 'Tangled Feet']",Dodrio,85,normal,Type1,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,110,470,45,70,1,1.8,60,0,0,0,50,60,60,110,85.2
"['Run Away', 'Early Bird', 'Tangled Feet']",Dodrio,85,flying,Type2,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,110,470,45,70,1,1.8,60,0,0,0,50,60,60,110,85.2
"['Thick Fat', 'Hydration', 'Ice Body']",Seel,86,water,Type1,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,45,325,190,55,1,1.1,65,0,0,0,50,45,70,45,90
"['Thick Fat', 'Hydration', 'Ice Body']",Seel,86,,Type2,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,45,325,190,55,1,1.1,65,0,0,0,50,45,70,45,90
"['Thick Fat', 'Hydration', 'Ice Body']",Dewgong,87,water,Type1,1,1,1,2,1,2,1,1,1,2,1,0.25,1,1,1,2,1,0.5,70,475,75,80,1,1.7,90,0,0,0,50,70,95,70,120
"['Thick Fat', 'Hydration', 'Ice Body']",Dewgong,87,ice,Type2,1,1,1,2,1,2,1,1,1,2,1,0.25,1,1,1,2,1,0.5,70,475,75,80,1,1.7,90,0,0,0,50,70,95,70,120
"['Stench', 'Sticky Hold', 'Poison Touch', 'Poison Touch', 'Gluttony', 'Power of Alchemy']",Grimer,88,poison,Type1,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,80,325,190,50,1,0.9,80,0,0,0,50,40,50,25,30
"['Stench', 'Sticky Hold', 'Poison Touch', 'Poison Touch', 'Gluttony', 'Power of Alchemy']",Grimer,88,poison,Type2,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,80,325,190,50,1,0.9,80,0,0,0,50,40,50,25,30
"['Stench', 'Sticky Hold', 'Poison Touch', 'Poison Touch', 'Gluttony', 'Power of Alchemy']",Muk,89,poison,Type1,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,105,500,75,75,1,1.2,105,0,0,0,50,65,100,50,30
"['Stench', 'Sticky Hold', 'Poison Touch', 'Poison Touch', 'Gluttony', 'Power of Alchemy']",Muk,89,poison,Type2,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,105,500,75,75,1,1.2,105,0,0,0,50,65,100,50,30
"['Shell Armor', 'Skill Link', 'Overcoat']",Shellder,90,water,Type1,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,65,305,190,100,1,0.3,30,0,0,0,50,45,25,40,4
"['Shell Armor', 'Skill Link', 'Overcoat']",Shellder,90,,Type2,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,65,305,190,100,1,0.3,30,0,0,0,50,45,25,40,4
"['Shell Armor', 'Skill Link', 'Overcoat']",Cloyster,91,water,Type1,1,1,1,2,1,2,1,1,1,2,1,0.25,1,1,1,2,1,0.5,95,525,60,180,1,1.5,50,0,0,0,50,85,45,70,132.5
"['Shell Armor', 'Skill Link', 'Overcoat']",Cloyster,91,ice,Type2,1,1,1,2,1,2,1,1,1,2,1,0.25,1,1,1,2,1,0.5,95,525,60,180,1,1.5,50,0,0,0,50,85,45,70,132.5
['Levitate'],Gastly,92,ghost,Type1,0.25,2,1,1,0.5,0,1,1,2,0.5,2,1,0,0.25,2,1,1,1,35,310,190,30,1,1.3,30,0,0,0,50,100,35,80,0.1
['Levitate'],Gastly,92,poison,Type2,0.25,2,1,1,0.5,0,1,1,2,0.5,2,1,0,0.25,2,1,1,1,35,310,190,30,1,1.3,30,0,0,0,50,100,35,80,0.1
['Levitate'],Haunter,93,ghost,Type1,0.25,2,1,1,0.5,0,1,1,2,0.5,2,1,0,0.25,2,1,1,1,50,405,90,45,1,1.6,45,0,0,0,50,115,55,95,0.1
['Levitate'],Haunter,93,poison,Type2,0.25,2,1,1,0.5,0,1,1,2,0.5,2,1,0,0.25,2,1,1,1,50,405,90,45,1,1.6,45,0,0,0,50,115,55,95,0.1
['Cursed Body'],Gengar,94,ghost,Type1,0.25,2,1,1,0.5,0,1,1,2,0.5,2,1,0,0.25,2,1,1,1,65,600,45,80,1,1.5,60,0,0,0,50,170,95,130,40.5
['Cursed Body'],Gengar,94,poison,Type2,0.25,2,1,1,0.5,0,1,1,2,0.5,2,1,0,0.25,2,1,1,1,65,600,45,80,1,1.5,60,0,0,0,50,170,95,130,40.5
"['Rock Head', 'Sturdy', 'Weak Armor']",Onix,95,rock,Type1,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,45,385,45,160,1,8.8,35,0,0,0,50,30,45,70,210
"['Rock Head', 'Sturdy', 'Weak Armor']",Onix,95,ground,Type2,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,45,385,45,160,1,8.8,35,0,0,0,50,30,45,70,210
"['Insomnia', 'Forewarn', 'Inner Focus']",Drowzee,96,psychic,Type1,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,48,328,190,45,1,1,60,0,0,0,50,43,90,42,32.4
"['Insomnia', 'Forewarn', 'Inner Focus']",Drowzee,96,,Type2,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,48,328,190,45,1,1,60,0,0,0,50,43,90,42,32.4
"['Insomnia', 'Forewarn', 'Inner Focus']",Hypno,97,psychic,Type1,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,73,483,75,70,1,1.6,85,0,0,0,50,73,115,67,75.6
"['Insomnia', 'Forewarn', 'Inner Focus']",Hypno,97,,Type2,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,73,483,75,70,1,1.6,85,0,0,0,50,73,115,67,75.6
"['Hyper Cutter', 'Shell Armor', 'Sheer Force']",Krabby,98,water,Type1,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,105,325,225,90,1,0.4,30,0,0,0,50,25,25,50,6.5
"['Hyper Cutter', 'Shell Armor', 'Sheer Force']",Krabby,98,,Type2,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,105,325,225,90,1,0.4,30,0,0,0,50,25,25,50,6.5
"['Hyper Cutter', 'Shell Armor', 'Sheer Force']",Kingler,99,water,Type1,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,130,475,60,115,1,1.3,55,0,0,0,50,50,50,75,60
"['Hyper Cutter', 'Shell Armor', 'Sheer Force']",Kingler,99,,Type2,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,130,475,60,115,1,1.3,55,0,0,0,50,50,50,75,60
"['Soundproof', 'Static', 'Aftermath']",Voltorb,100,electric,Type1,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,30,330,190,50,1,0.5,40,0,0,0,0,55,55,100,10.4
"['Soundproof', 'Static', 'Aftermath']",Voltorb,100,,Type2,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,30,330,190,50,1,0.5,40,0,0,0,0,55,55,100,10.4
"['Soundproof', 'Static', 'Aftermath']",Electrode,101,electric,Type1,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,50,490,60,70,1,1.2,60,0,0,0,0,80,80,150,66.6
"['Soundproof', 'Static', 'Aftermath']",Electrode,101,,Type2,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,50,490,60,70,1,1.2,60,0,0,0,0,80,80,150,66.6
"['Chlorophyll', 'Harvest']",Exeggcute,102,grass,Type1,4,2,1,0.5,1,0.5,2,2,2,0.5,0.5,2,1,2,0.5,1,1,0.5,40,325,90,80,1,0.4,60,0,0,0,50,60,45,40,2.5
"['Chlorophyll', 'Harvest']",Exeggcute,102,psychic,Type2,4,2,1,0.5,1,0.5,2,2,2,0.5,0.5,2,1,2,0.5,1,1,0.5,40,325,90,80,1,0.4,60,0,0,0,50,60,45,40,2.5
"['Chlorophyll', 'Harvest', 'Frisk', 'Harvest']",Exeggutor,103,grass,Type1,4,2,1,0.5,1,0.5,2,2,2,0.5,0.5,2,1,2,0.5,1,1,0.5,105,530,45,85,1,2,95,0,0,0,50,125,75,45,120
"['Chlorophyll', 'Harvest', 'Frisk', 'Harvest']",Exeggutor,103,psychic,Type2,4,2,1,0.5,1,0.5,2,2,2,0.5,0.5,2,1,2,0.5,1,1,0.5,105,530,45,85,1,2,95,0,0,0,50,125,75,45,120
"['Rock Head', 'Lightningrod', 'Battle Armor']",Cubone,104,ground,Type1,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,50,320,190,95,1,0.4,50,0,0,0,50,40,50,35,6.5
"['Rock Head', 'Lightningrod', 'Battle Armor']",Cubone,104,,Type2,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,50,320,190,95,1,0.4,50,0,0,0,50,40,50,35,6.5
"['Rock Head', 'Lightningrod', 'Battle Armor', 'Cursed Body', 'Lightningrod', 'Rock Head']",Marowak,105,ground,Type1,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,80,425,75,110,1,1,60,0,0,0,50,50,80,45,45
"['Rock Head', 'Lightningrod', 'Battle Armor', 'Cursed Body', 'Lightningrod', 'Rock Head']",Marowak,105,fire,Type2,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,80,425,75,110,1,1,60,0,0,0,50,50,80,45,45
"['Limber', 'Reckless', 'Unburden']",Hitmonlee,106,fighting,Type1,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,120,455,45,53,1,1.5,50,0,0,0,100,35,110,87,49.8
"['Limber', 'Reckless', 'Unburden']",Hitmonlee,106,,Type2,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,120,455,45,53,1,1.5,50,0,0,0,100,35,110,87,49.8
"['Keen Eye', 'Iron Fist', 'Inner Focus']",Hitmonchan,107,fighting,Type1,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,105,455,45,79,1,1.4,50,0,0,0,100,35,110,76,50.2
"['Keen Eye', 'Iron Fist', 'Inner Focus']",Hitmonchan,107,,Type2,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,105,455,45,79,1,1.4,50,0,0,0,100,35,110,76,50.2
"['Own Tempo', 'Oblivious', 'Cloud Nine']",Lickitung,108,normal,Type1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,55,385,45,75,1,1.2,90,0,0,0,50,60,75,30,65.5
"['Own Tempo', 'Oblivious', 'Cloud Nine']",Lickitung,108,,Type2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,55,385,45,75,1,1.2,90,0,0,0,50,60,75,30,65.5
['Levitate'],Koffing,109,poison,Type1,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,65,340,190,95,1,0.6,40,0,0,0,50,60,45,35,1
['Levitate'],Koffing,109,,Type2,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,65,340,190,95,1,0.6,40,0,0,0,50,60,45,35,1
['Levitate'],Weezing,110,poison,Type1,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,90,490,60,120,1,1.2,65,0,0,0,50,85,70,60,9.5
['Levitate'],Weezing,110,,Type2,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,90,490,60,120,1,1.2,65,0,0,0,50,85,70,60,9.5
"['Lightningrod', 'Rock Head', 'Reckless']",Rhyhorn,111,ground,Type1,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,85,345,120,95,1,1,80,0,0,0,50,30,30,25,115
"['Lightningrod', 'Rock Head', 'Reckless']",Rhyhorn,111,rock,Type2,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,85,345,120,95,1,1,80,0,0,0,50,30,30,25,115
"['Lightningrod', 'Rock Head', 'Reckless']",Rhydon,112,ground,Type1,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,130,485,60,120,1,1.9,105,0,0,0,50,45,45,40,120
"['Lightningrod', 'Rock Head', 'Reckless']",Rhydon,112,rock,Type2,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,130,485,60,120,1,1.9,105,0,0,0,50,45,45,40,120
"['Natural Cure', 'Serene Grace', 'Healer']",Chansey,113,normal,Type1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5,450,30,5,1,1.1,250,0,0,0,0,35,105,50,34.6
"['Natural Cure', 'Serene Grace', 'Healer']",Chansey,113,,Type2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5,450,30,5,1,1.1,250,0,0,0,0,35,105,50,34.6
"['Chlorophyll', 'Leaf Guard', 'Regenerator']",Tangela,114,grass,Type1,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,55,435,45,115,1,1,65,0,0,0,50,100,40,60,35
"['Chlorophyll', 'Leaf Guard', 'Regenerator']",Tangela,114,,Type2,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,55,435,45,115,1,1,65,0,0,0,50,100,40,60,35
"['Early Bird', 'Scrappy', 'Inner Focus']",Kangaskhan,115,normal,Type1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,125,590,45,100,1,2.2,105,0,0,0,0,60,100,100,80
"['Early Bird', 'Scrappy', 'Inner Focus']",Kangaskhan,115,,Type2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,125,590,45,100,1,2.2,105,0,0,0,0,60,100,100,80
"['Swift Swim', 'Sniper', 'Damp']",Horsea,116,water,Type1,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,40,295,225,70,1,0.4,30,0,0,0,50,70,25,60,8
"['Swift Swim', 'Sniper', 'Damp']",Horsea,116,,Type2,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,40,295,225,70,1,0.4,30,0,0,0,50,70,25,60,8
